Platform,Publisher,GoodsSold,GoodsName,Campaign_ID,CampaignName,PlatAccountNbr,CampaignDate,AmountSpent,PlatBResult,PlatValue,Impressions,Clicks,LPViews,LPViewCost,Leads,LeadCost,LinkClicks,FulfillmentOrders,FulfillmentRevenue
Google,PUB_6aa09766,Alpha Group,BRI,CMPN-1298-56,Prospecting_Value_Dec24,PFM-617-4312,2024-04-02,314.7,2,99.98,6712,369,0,0,0,0,0,0,0.0
Google,PUB_6aa09766,Alpha Group,BRI,CMPN-1298-56,Prospecting_Value_Dec24,PFM-617-4312,2024-08-07,312.72,0,0.0,5363,315,0,0,0,0,0,0,0.0
Google,PUB_6aa09766,Alpha Group,BRI,CMPN-1298-56,Prospecting_Value_Dec24,PFM-617-4312,2024-02-25,296.62,0,0.0,7156,476,0,0,0,0,0,0,0.0
Google,PUB_dce0e7ce,Alpha Group,AYN,CMPN-3953-37,Prospecting_Value_Oct24,PFM-649-3455,2024-09-20,59.95,9,150.0,186,34,0,0,0,0,0,9,150.0
Google,PUB_dce0e7ce,Alpha Group,AYN,CMPN-3953-37,Prospecting_Value_Oct24,PFM-649-3455,2024-07-26,22.72,3,42.0,82,17,0,0,0,0,0,4,66.0
Google,PUB_dce0e7ce,Alpha Group,AYN,CMPN-3953-37,Prospecting_Value_Oct24,PFM-649-3455,2024-06-04,18.4,3,36.0,61,14,0,0,0,0,0,3,42.0
Google,PUB_dce0e7ce,Alpha Group,AYN,CMPN-3953-37,Prospecting_Value_Oct24,PFM-649-3455,2024-07-30,13.01,4,54.0,84,10,0,0,0,0,0,2,30.0
Google,PUB_dce0e7ce,Alpha Group,AYN,CMPN-8967-34,Prospecting_Value_Aug24,PFM-649-3455,2024-11-12,10.52,0,0.0,85,6,0,0,0,0,0,0,0.0
Google,PUB_dce0e7ce,Alpha Group,AYN,CMPN-8967-34,Prospecting_Value_Aug24,PFM-649-3455,2024-08-11,0.87,0,0.0,16,1,0,0,0,0,0,0,0.0
Google,PUB_dce0e7ce,Alpha Group,AYN,CAM-L9ZS13C9,Retargeting_General_Jan23,PFM-649-3455,2024-09-11,6.5,2,27.0,108,5,0,0,0,0,0,0,0.0
Google,PUB_dce0e7ce,Alpha Group,AYN,CAM-L9ZS13C9,Retargeting_General_Jan23,PFM-649-3455,2024-08-31,8.45,2,24.0,109,7,0,0,0,0,0,0,0.0
Google,PUB_015eb958,Alpha Group,BGR,CAM-9FK2ST0S,Retargeting_Value_Jun23,435-974-9525,2023-12-12,85.95,3,72.0,569,50,0,0,0,0,0,0,0.0
Google,PUB_015eb958,Alpha Group,BGR,CAM-9FK2ST0S,Retargeting_Value_Jun23,435-974-9525,2024-07-02,9.37,0,0.0,124,10,0,0,0,0,0,0,0.0
Google,PUB_015eb958,Alpha Group,BGR,CAM-9FK2ST0S,Retargeting_Value_Jun23,435-974-9525,2024-02-02,64.49,11,135.0,369,38,0,0,0,0,0,0,0.0
Google,PUB_b1e5b15a,Alpha Group,RV,53-91006-234,Conversion_General_Mar23,ACCT-1250584540,2024-05-10,10.43,0,0.0,44,15,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,58-30218-266,Awareness_Special_Feb22,ACCT-6302020475,2024-03-23,0.0,0,0.0,17,0,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,58-30218-266,Awareness_Special_Feb22,ACCT-6302020475,2023-12-13,5.63,1,12.0,19,1,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,58-30218-266,Awareness_Special_Feb22,ACCT-6302020475,2024-05-29,0.0,0,0.0,12,0,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,58-30218-266,Awareness_Special_Feb22,ACCT-6302020475,2023-12-15,7.67,0,0.0,22,3,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CAM-313FPOYI,Prospecting_Special_Jun22,ACCT-6302020475,2024-04-22,17.46,0,0.0,73,13,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,76-55156-231,Prospecting_Premium_Sep22,279-725-7643,2024-02-10,34.25,29,350.92,233,95,0,0,0,0,0,29,435.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-5668-67,Conversion_Value_Apr23,279-725-7643,2024-10-24,50.18,8,96.25,149,59,0,0,0,0,0,7,105.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-5668-67,Conversion_Value_Apr23,279-725-7643,2024-02-21,67.98,12,144.0,201,89,0,0,0,0,0,6,90.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-5668-67,Conversion_Value_Apr23,279-725-7643,2024-01-20,251.7,34,399.55,447,165,0,0,0,0,0,19,285.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-5668-67,Conversion_Value_Apr23,279-725-7643,2024-08-25,65.28,21,250.01,236,75,0,0,0,0,0,7,105.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-5616-58,Brand_Value_Jan22,279-725-7643,2024-03-01,79.04,20,235.83,6061,102,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-5616-58,Brand_Value_Jan22,279-725-7643,2024-05-11,195.91,46,550.62,13015,187,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-5616-58,Brand_Value_Jan22,279-725-7643,2024-10-22,234.13,33,389.95,8807,224,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-5616-58,Brand_Value_Jan22,279-725-7643,2024-05-28,38.38,23,272.23,3789,73,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,77-64874-265,Prospecting_Premium_May22,ACCT-6302020475,2024-10-18,0.0,0,0.0,2,0,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,77-64874-265,Prospecting_Premium_May22,ACCT-6302020475,2024-05-07,1.9,0,0.0,2,1,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,91-87042-286,Engagement_Seasonal_Jul24,ACCT-6302020475,2024-11-06,10.31,1,12.0,52,7,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,91-87042-286,Engagement_Seasonal_Jul24,ACCT-6302020475,2024-04-11,0.0,0,0.0,5,0,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,91-87042-286,Engagement_Seasonal_Jul24,ACCT-6302020475,2024-04-05,3.81,0,0.0,18,2,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CAM-2EJX5TD4,Awareness_Special_Jun24,ACCT-6302020475,2024-06-10,0.0,0,0.0,2,0,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CAM-2EJX5TD4,Awareness_Special_Jun24,ACCT-6302020475,2024-04-15,0.0,0,0.0,2,0,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CAM-2EJX5TD4,Awareness_Special_Jun24,ACCT-6302020475,2024-09-13,0.0,0,0.0,2,0,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CAM-K1J6FP8H,Conversion_Seasonal_Q422,ACCT-6302020475,2024-11-10,13.47,0,0.0,85,8,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CAM-K1J6FP8H,Conversion_Seasonal_Q422,ACCT-6302020475,2024-09-02,12.17,0,0.0,58,9,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CAM-K1J6FP8H,Conversion_Seasonal_Q422,ACCT-6302020475,2024-11-21,20.19,3,36.0,105,13,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CAM-K1J6FP8H,Conversion_Seasonal_Q422,ACCT-6302020475,2024-06-10,15.83,0,0.0,47,11,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-6727-13,Prospecting_Value_Dec23,279-725-7643,2024-06-18,102.24,19,226.81,257,81,0,0,0,0,0,6,90.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-1872-60,Retargeting_Seasonal_Feb24,279-725-7643,2024-10-29,140.59,22,261.26,7205,147,0,0,0,0,0,9,135.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-1872-60,Retargeting_Seasonal_Feb24,279-725-7643,2024-10-20,150.87,32,385.86,5916,138,0,0,0,0,0,4,60.0
Google,PUB_7d2deba6,Alpha Group,KO,CAM-NB74X2EK,Engagement_Seasonal_Q422,ACCT-6302020475,2024-07-23,5.68,0,0.0,27,3,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CAM-NB74X2EK,Engagement_Seasonal_Q422,ACCT-6302020475,2024-07-20,0.0,0,0.0,14,0,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CAM-NB74X2EK,Engagement_Seasonal_Q422,ACCT-6302020475,2024-10-30,0.0,0,0.0,17,0,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CAM-NB74X2EK,Engagement_Seasonal_Q422,ACCT-6302020475,2023-12-22,0.0,0,0.0,2,0,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-3273-70,Retargeting_Seasonal_Q324,ACCT-6302020475,2024-09-21,208.27,5,210.0,899,110,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-3273-70,Retargeting_Seasonal_Q324,ACCT-6302020475,2024-08-05,198.66,1,66.0,1356,123,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-3273-70,Brand_General_Jan22,ACCT-6302020475,2023-12-14,80.17,5,60.0,325,46,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-3273-70,Brand_General_Jan22,ACCT-6302020475,2024-02-19,63.7,5,60.0,74,24,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-3273-70,Brand_General_Jan22,ACCT-6302020475,2024-01-02,46.36,0,0.0,287,24,0,0,0,0,0,0,0.0
Google,PUB_9defa23b,Alpha Group,FMX,CMPN-1086-20,Prospecting_Value_Q322,170-583-1519,2024-02-21,331.9,1,18.0,1207,205,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,WJ,CAM-J4T0SEKK,Awareness_Special_Oct24,ACCT-4779649389,2024-10-06,0.0,0,0.0,11,0,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,WJ,CAM-J4T0SEKK,Awareness_Special_Oct24,ACCT-4779649389,2024-02-25,7.35,0,0.0,31,3,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,RC,CAM-IXWC4RTW,Prospecting_Special_Apr24,ACCT-4779649389,2024-04-16,7.42,0,0.0,41,8,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,RC,CAM-IXWC4RTW,Prospecting_Special_Apr24,ACCT-4779649389,2024-11-01,3.13,0,0.0,27,4,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,NRI,40-28818-398,Retargeting_Seasonal_Nov23,ACCT-0981819319,2024-09-28,37.55,6,150.0,199,13,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,NRI,40-28818-398,Retargeting_Seasonal_Nov23,ACCT-0981819319,2024-05-15,11.86,2,44.0,125,7,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,NRI,40-28818-398,Retargeting_Seasonal_Nov23,ACCT-0981819319,2024-04-13,49.16,6,129.0,188,19,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,NRI,40-28818-398,Retargeting_Seasonal_Nov23,ACCT-0981819319,2024-09-24,55.45,4,106.0,274,25,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,NRI,40-28818-398,Retargeting_Seasonal_Nov23,ACCT-0981819319,2024-07-06,42.9,2,30.0,136,21,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,NRI,CMPN-1025-88,Prospecting_Seasonal_Jun24,ACCT-0981819319,2024-03-05,30.72,4,89.0,75,16,0,0,0,0,0,6,159.0
Google,PUB_346ff32e,Alpha Group,NRI,CMPN-1025-88,Prospecting_Seasonal_Jun24,ACCT-0981819319,2024-01-22,35.48,5,101.0,96,25,0,0,0,0,0,8,182.0
Google,PUB_346ff32e,Alpha Group,NRI,CMPN-1025-88,Prospecting_Seasonal_Jun24,ACCT-0981819319,2024-07-02,30.61,0,0.0,94,14,0,0,0,0,0,4,121.0
Google,PUB_346ff32e,Alpha Group,CM,CMPN-4941-83,Prospecting_General_Q422,874-123-5888,2024-08-24,18.51,0,0.0,38,9,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,CM,CMPN-4941-83,Prospecting_General_Q422,874-123-5888,2024-02-12,10.21,0,0.0,31,8,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,CM,CMPN-4941-83,Prospecting_General_Q422,874-123-5888,2024-07-20,9.45,0,0.0,42,7,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,CM,CMPN-4068-95,Brand_Premium_May24,874-123-5888,2024-09-07,40.94,0,0.0,24,12,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,CM,CMPN-4068-95,Brand_Premium_May24,874-123-5888,2024-04-09,17.9,0,0.0,28,4,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,CM,CMPN-4068-95,Brand_Premium_May24,874-123-5888,2024-07-17,0.0,0,0.0,5,0,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,CM,CMPN-4068-95,Brand_Premium_May24,874-123-5888,2024-06-11,10.99,1,34.95,12,5,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,ZN,20-78614-469,Prospecting_General_Feb22,ACCT-6558232971,2024-03-25,544.37,0,0.0,184,64,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,ZN,20-78614-469,Prospecting_General_Feb22,ACCT-6558232971,2024-08-19,24.51,0,0.0,23,8,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,ZN,20-78614-469,Prospecting_General_Feb22,ACCT-6558232971,2024-10-10,137.35,1,0.0,123,33,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,DEM,CMPN-5155-12,Awareness_Premium_Jun24,ACCT-6558232971,2024-04-03,367.92,0,0.0,53,20,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,DEM,CMPN-5155-12,Awareness_Premium_Jun24,ACCT-6558232971,2024-08-17,88.67,1,0.0,49,10,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,PUS,CMPN-2106-54,Engagement_Seasonal_Q324,ACCT-6558232971,2024-02-13,0.22,0,0.0,9,2,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,RS,CMPN-2106-54,Conversion_Value_Mar23,ACCT-6558232971,2024-06-28,43.69,0,0.0,8,3,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,RS,CMPN-2106-54,Conversion_Value_Mar23,ACCT-6558232971,2024-07-09,60.42,0,0.0,10,4,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,RS,CMPN-2106-54,Conversion_Value_Mar23,ACCT-6558232971,2024-08-14,126.64,1,0.0,8,4,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,BZ,CAM-3Y9RGEZ7,Conversion_Value_Jan22,ACCT-4779649389,2024-01-03,2.86,0,0.0,20,4,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,YW,CAM-JWTEKTSG,Engagement_Special_Sep23,ACCT-4779649389,2024-10-22,2.68,0,0.0,33,3,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,YW,CAM-JWTEKTSG,Engagement_Special_Sep23,ACCT-4779649389,2024-07-30,1.27,0,0.0,28,2,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,YW,CAM-JWTEKTSG,Engagement_Special_Sep23,ACCT-4779649389,2024-09-09,1.85,0,0.0,17,2,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,CM,CAM-KBHB7S9T,Awareness_Premium_Jun24,874-123-5888,2024-01-18,39.29,0,0.0,58,22,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,CM,CMPN-1599-92,Brand_Special_Jun23,874-123-5888,2023-12-04,27.62,0,0.0,34,16,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,WX,CAM-K5BXJ2PO,Awareness_Seasonal_Jun24,ACCT-4779649389,2024-06-25,1.57,1,1.0,10,2,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,WX,CAM-K5BXJ2PO,Awareness_Seasonal_Jun24,ACCT-4779649389,2024-11-12,4.26,0,0.0,26,6,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,WX,CAM-K5BXJ2PO,Awareness_Seasonal_Jun24,ACCT-4779649389,2023-12-10,10.68,0,0.0,140,15,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,WX,CAM-K5BXJ2PO,Awareness_Seasonal_Jun24,ACCT-4779649389,2024-09-17,3.09,2,2.0,17,4,0,0,0,0,0,0,0.0
Google,PUB_3b1e5f03,Alpha Group,OS,CMPN-7334-53,Retargeting_Value_Dec23,PFM-529-1256,2024-02-02,36.72,10,101.88,164,25,0,0,0,0,0,0,0.0
Google,PUB_3b1e5f03,Alpha Group,OS,CMPN-7334-53,Retargeting_Value_Dec23,PFM-529-1256,2024-05-11,127.19,9,189.73,282,70,0,0,0,0,0,0,0.0
Google,PUB_3b1e5f03,Alpha Group,OS,CMPN-7334-53,Retargeting_Value_Dec23,PFM-529-1256,2024-08-03,116.09,9,139.82,333,47,0,0,0,0,0,0,0.0
Google,PUB_3b1e5f03,Alpha Group,OS,CMPN-9171-49,Prospecting_Seasonal_Feb22,PFM-529-1256,2024-03-09,40.13,3,29.97,93,24,0,0,0,0,0,0,0.0
Google Shop,PUB_7d2deba6,Gamma Brand,KO,15-13718-183,Conversion_Value_Q124,279-725-7643,2024-01-08,64.46,10,119.87,5264,58,0,0,0,0,0,5,75.0
Google Shop,PUB_7d2deba6,Gamma Brand,KO,CAM-LLJ8YRDD,Brand_Value_Jan22,279-725-7643,2024-07-05,116.26,10,125.9,9560,94,0,0,0,0,0,36,555.0
Google Shop,PUB_7d2deba6,Gamma Brand,KO,CAM-LLJ8YRDD,Brand_Value_Jan22,279-725-7643,2024-03-28,79.38,26,310.95,8447,93,0,0,0,0,0,11,165.0
Google Shop,PUB_7d2deba6,Gamma Brand,KO,CAM-LLJ8YRDD,Brand_Value_Jan22,279-725-7643,2023-12-07,88.57,48,571.67,7285,116,0,0,0,0,0,20,300.0
Google Shop,PUB_7d2deba6,Gamma Brand,KO,CMPN-2582-57,Retargeting_Seasonal_Feb24,279-725-7643,2024-07-03,96.71,23,275.87,6362,94,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Nexus Holdings,BPN,CAM-UVULEMX1,Prospecting_Value_Sep24,ACCT-5061132227,2024-10-05,58.14,11,36.07,11517,264,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Nexus Holdings,BPN,CAM-UVULEMX1,Prospecting_Value_Sep24,ACCT-5061132227,2024-01-16,13.47,4,16.95,3215,125,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Nexus Holdings,BPN,CAM-UVULEMX1,Prospecting_Value_Sep24,ACCT-5061132227,2024-02-20,14.28,4,0.0,3652,106,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Nexus Holdings,BPN,CAM-UVULEMX1,Prospecting_Value_Sep24,ACCT-5061132227,2023-11-25,27.88,10,41.95,3377,157,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Nexus Holdings,BPN,CAM-UVULEMX1,Prospecting_Value_Sep24,ACCT-5061132227,2024-02-26,27.56,5,25.66,8538,157,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,VBI,CAM-8KK791ZY,Awareness_Seasonal_Oct23,PFM-220-5833,2024-04-06,91.89,0,0.0,7534,36,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,TO,16-47700-714,Awareness_Value_Jun22,ACCT-3706601345,2024-03-26,79.2,9,216.0,485,61,0,0,0,0,0,6,216.0
Google,PUB_527cb9d6,Alpha Group,TO,16-47700-714,Retargeting_Special_Jul23,ACCT-3706601345,2024-07-23,24.9,2,23.0,198,29,0,0,0,0,0,2,46.0
Google,PUB_527cb9d6,Alpha Group,TO,16-47700-714,Retargeting_Special_Jul23,ACCT-3706601345,2024-11-01,2.18,0,0.0,14,1,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,TO,16-47700-714,Retargeting_Special_Jul23,ACCT-3706601345,2024-07-20,22.62,6,203.0,238,25,0,0,0,0,0,8,275.0
Google,PUB_527cb9d6,Alpha Group,WWJ,CMPN-6761-23,Awareness_Special_Q223,ACCT-3706601345,2023-12-28,2.17,0,0.0,17,2,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,WWJ,CMPN-6761-23,Retargeting_Seasonal_Mar24,ACCT-3706601345,2024-05-18,4.15,0,0.0,12,2,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,BF,74-37884-258,Retargeting_Value_Nov23,PFM-888-6095,2023-11-24,45.02,0,0.0,69,27,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,BF,74-37884-258,Retargeting_Premium_Q323,PFM-888-6095,2024-04-14,16.32,1,1.0,27,12,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,QK,71-39392-967,Prospecting_Special_Jul22,ACCT-5061132227,2024-02-12,46.32,2,43.95,251,42,0,0,0,0,0,1,31.0
Google,PUB_527cb9d6,Alpha Group,QK,71-39392-967,Conversion_Value_Apr22,ACCT-5061132227,2024-10-19,56.69,2,58.0,112,43,0,0,0,0,0,2,62.0
Google,PUB_527cb9d6,Alpha Group,EF,88-98470-758,Retargeting_Special_Q323,ACCT-6211764545,2024-01-25,34.3,0,0.0,38,9,0,0,0,0,0,1,28.0
Google,PUB_527cb9d6,Alpha Group,FSG,CAM-TLCXLVPY,Awareness_Premium_Q124,ACCT-6211764545,2023-12-18,26.92,0,0.0,42,10,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,FSG,CAM-TLCXLVPY,Awareness_Premium_Q124,ACCT-6211764545,2024-03-11,16.44,0,0.0,24,8,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,YC,13-89822-773,Retargeting_Special_Mar24,PFM-945-4578,2024-01-05,10.61,2,40.0,21,12,0,0,0,0,0,1,20.0
Google,PUB_527cb9d6,Alpha Group,YC,13-89822-773,Brand_Seasonal_Dec23,PFM-945-4578,2024-07-25,0.0,0,0.0,3,0,0,0,0,0,0,1,20.0
Google,PUB_527cb9d6,Alpha Group,NGX,44-13794-284,Conversion_Premium_Q122,PFM-945-4578,2023-12-09,16.55,0,0.0,42,7,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,NGX,44-13794-284,Conversion_Premium_Q122,PFM-945-4578,2024-03-02,21.52,1,21.0,43,10,0,0,0,0,0,1,21.0
Google,PUB_527cb9d6,Alpha Group,NGX,44-13794-284,Retargeting_Premium_Feb24,PFM-945-4578,2024-07-31,7.53,0,0.0,7,5,0,0,0,0,0,3,69.0
Google,PUB_527cb9d6,Alpha Group,NGX,44-13794-284,Retargeting_Premium_Feb24,PFM-945-4578,2024-04-03,2.73,0,0.0,13,3,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,NGX,44-13794-284,Retargeting_Premium_Feb24,PFM-945-4578,2024-09-01,2.96,0,0.0,2,1,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,NGX,44-13794-284,Retargeting_Premium_Feb24,PFM-945-4578,2024-06-29,1.97,1,23.0,4,1,0,0,0,0,0,3,69.0
Google,PUB_527cb9d6,Alpha Group,NGX,44-13794-284,Retargeting_Premium_Feb24,PFM-945-4578,2024-03-30,3.51,1,21.0,14,3,0,0,0,0,0,2,47.0
Google,PUB_527cb9d6,Alpha Group,LYY,CMPN-6062-53,Prospecting_Seasonal_Q224,ACCT-5061132227,2024-01-04,6.56,0,0.0,62,6,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,LYY,CMPN-6062-53,Conversion_General_Nov22,ACCT-5061132227,2024-08-11,28.62,1,18.0,1820,28,0,0,0,0,0,1,10.0
Google,PUB_527cb9d6,Alpha Group,LYY,CMPN-6062-53,Conversion_General_Nov22,ACCT-5061132227,2024-05-10,16.82,1,27.99,319,8,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,FX,CMPN-1100-33,Retargeting_Special_Jul23,ACCT-6211764545,2024-07-17,15.37,1,18.0,11,5,0,0,0,0,0,1,18.0
Google,PUB_527cb9d6,Alpha Group,FX,CMPN-1100-33,Retargeting_Special_Jul23,ACCT-6211764545,2024-04-24,1.56,0,0.0,6,1,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,FX,CMPN-1100-33,Retargeting_Special_Jul23,ACCT-6211764545,2024-08-25,21.57,1,23.0,15,6,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,PDD,CAM-UOFWB0HP,Brand_Premium_Dec22,ACCT-6211764545,2024-01-14,24.25,0,0.0,21,8,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,PDD,CAM-UOFWB0HP,Prospecting_Special_Oct24,ACCT-6211764545,2024-09-05,27.22,0,0.0,16,7,0,0,0,0,0,1,22.97
Google,PUB_527cb9d6,Alpha Group,CL,CMPN-3578-57,Engagement_Premium_May24,ACCT-6211764545,2024-04-04,12.94,0,0.0,108,7,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,BW,CMPN-6314-82,Retargeting_Premium_May23,PFM-945-4578,2024-01-09,33.08,1,20.0,49,14,0,0,0,0,0,1,20.0
Google,PUB_527cb9d6,Alpha Group,SB,20-16895-259,Engagement_Value_Q322,796-872-2341,2023-11-24,7.11,1,26.98,117,3,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,ESJ,CAM-81JHUWB6,Conversion_Special_Jul22,PFM-470-2279,2024-10-06,152.0,0,0.0,8002,49,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,ESJ,CAM-81JHUWB6,Conversion_Special_Jul22,PFM-470-2279,2024-08-13,38.51,0,0.0,54,5,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,PZR,CAM-1BCPPVOH,Conversion_Premium_Sep24,ACCT-5061132227,2024-02-21,7.58,0,0.0,8,3,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,QK,24-55242-540,Conversion_Premium_Q323,ACCT-5061132227,2024-02-12,58.82,0,0.0,238,16,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,QK,24-55242-540,Conversion_Premium_Q323,ACCT-5061132227,2024-03-17,58.51,3,93.0,54,27,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,QK,24-55242-540,Retargeting_Value_Nov23,ACCT-5061132227,2024-10-19,44.25,1,29.0,54,30,0,0,0,0,0,0,0.0
